i_close_first_year,i_large_loan,i_medium_loan,rate_spread,i_refinance,age_r,cltv,dti,cu,first_mort_r,score_0,score_1,i_FHA,i_open_year2,i_open_year3,i_open_year4,i_open_year5,nsmoid,analysis_weight,open_year,pmms,i_open,considerations,applications,i_close_0,i_close_1,score_2,i_close_2,i_married,i_higher_ed,rate,rate_0,rate_1,rate_2
0,0,0,-1.21,1,.69999999,.25,.25,2,2,7.4099998,7.48,1,0,0,0,0,200957,1437.587274774775,2013,3.589999996125698,0,2,2,0,0,7.3800001,0,0,1,2.3800001,3.895689,3.8419178,3.6166666
0,1,0,-.31,1,.47,.51999998,.25,2,2,8.0900002,7.8899999,1,0,0,0,0,202877,1437.587274774775,2013,4.309999987483025,0,1,1,0,0,7.9200001,0,0,1,4,3.895689,3.8419178,3.6166666
0,1,0,.03,0,.50999999,.94999999,.25,2,2,7.27,7.0999999,0,0,0,0,0,200262,1437.587274774775,2013,3.349999994039536,0,3,1,0,0,7.4400001,0,1,1,3.3799999,3.895689,3.8419178,3.6166666
0,0,0,.21,1,.56999999,.76999998,.25,2,2,7.75,7.98,0,0,0,0,0,200935,1028.749258064516,2013,3.419999994337559,1,2,1,0,0,7.75,0,0,1,3.6299999,3.895689,3.8419178,3.6166666
0,1,0,-.15,0,.46000001,.95999998,.5,2,2,7.1799998,6.4000001,1,0,0,0,0,203136,1437.587274774775,2013,3.399999998509884,0,2,2,0,0,7.4400001,0,1,1,3.25,3.895689,3.8419178,3.6166666
0,0,0,.48,1,.51999998,.80000001,.25,2,2,7.0900002,7.77,0,0,0,0,0,202055,1905.339552238806,2013,3.399999998509884,1,4,3,0,0,7.6900001,0,1,0,3.8800001,3.895689,3.8419178,3.6166666
0,0,1,.1,1,.44999999,.80000001,.5,2,2,7.5300002,8.04,0,0,0,0,0,201952,1437.587274774775,2013,3.529999993741512,1,2,1,0,0,7.98,0,1,1,3.6299999,3.895689,3.8419178,3.6166666
0,1,0,.07,1,.50999999,.76999998,.5,2,2,7.0100002,7.4099998,0,0,0,0,0,200411,1706.654411764706,2013,3.559999994933605,0,1,1,0,0,7.3499999,0,1,0,3.6299999,3.895689,3.8419178,3.6166666
0,0,0,.07,1,.36000001,.80000001,.25,2,2,7.2800002,7.1900001,0,0,0,0,0,201948,1905.339552238806,2013,3.929999999701977,0,2,1,0,0,8.1099997,1,0,1,4,3.895689,3.8419178,3.6166666
0,0,1,.4,1,.40000001,1.25,.5,2,2,7.1900001,7.3499999,0,0,0,0,0,200793,3025.065165876777,2013,3.349999994039536,0,1,2,0,0,7.2399998,0,0,0,3.75,3.895689,3.8419178,3.6166666
0,0,1,.23,1,.57999998,.69,.25,2,2,7.3800001,6.3400002,0,0,0,0,0,204247,1437.587274774775,2013,3.519999995827675,1,2,1,0,0,6.6199999,0,0,0,3.75,3.895689,3.8419178,3.6166666
0,0,0,.73,0,.63999999,.94,.25,2,2,8.1400003,8.04,0,0,0,0,0,204459,1028.749258064516,2013,3.399999998509884,0,1,1,0,0,8.0699997,0,0,0,4.1300001,3.895689,3.8419178,3.6166666
0,0,0,.13,1,.77999997,.37,.5,2,2,6.7800002,7.1700001,0,0,0,0,0,201171,1437.587274774775,2013,4.5,1,2,2,0,0,7.1599998,0,0,0,4.6300001,3.895689,3.8419178,3.6166666
0,0,1,-.29,1,.58999997,.56,.5,2,2,8.0699997,7.6799998,0,0,0,0,0,201404,1437.587274774775,2013,3.53999999910593,1,1,1,0,0,8.0100002,0,1,1,3.25,3.895689,3.8419178,3.6166666
0,0,0,.22,1,.61000001,.80000001,.25,2,2,8.0100002,8,1,0,0,0,0,200427,919.7485803237856,2013,3.529999993741512,0,2,1,0,0,8.2200003,1,1,1,3.75,3.895689,3.8419178,3.6166666
0,0,1,.04,1,.64999998,.95999998,.5,2,2,7.5799999,7.8200002,1,0,0,0,0,202850,1028.749258064516,2013,3.589999996125698,1,1,1,0,0,7.9400001,0,0,1,3.6300001,3.895689,3.8419178,3.6166666
0,0,0,.57,0,.70999998,.64999998,.5,2,2,5.8899999,6.2199998,0,0,0,0,0,201895,1028.749258064516,2013,3.429999999701977,1,1,1,0,0,6.0999999,0,0,0,4,3.895689,3.8419178,3.6166666
0,1,0,-.05,0,.64999998,.80000001,.5,2,2,7.5700002,7.4899998,0,0,0,0,0,200047,1437.587274774775,2013,3.429999999701977,0,3,1,0,0,7.3600001,0,1,0,3.3800001,3.895689,3.8419178,3.6166666
0,0,1,.46,0,.41999999,1.01,.5,2,1,7.1399999,6.79,1,0,0,0,0,202809,1028.749258064516,2013,3.53999999910593,1,3,3,0,0,7.3600001,0,0,0,4,3.895689,3.8419178,3.6166666
0,0,0,-.66,0,.54000002,.63999999,.25,2,2,8.0500002,7.8899999,0,0,0,0,0,200500,1028.749258064516,2013,4.28999999165535,1,1,1,0,0,8.0600004,0,0,1,3.6299999,3.895689,3.8419178,3.6166666
0,0,1,-.26,1,.40000001,.82999998,.25,2,2,8.0600004,7.9099998,1,0,0,0,0,201504,1706.654411764706,2013,3.509999997913837,1,1,1,0,0,7.9200001,0,1,1,3.25,3.895689,3.8419178,3.6166666
0,0,0,.93,1,.57999998,.79000002,.25,2,2,7.3200002,7.25,0,0,0,0,0,201359,1028.749258064516,2013,3.569999992847443,1,1,1,0,0,8.1099997,0,0,1,4.5,3.895689,3.8419178,3.6166666
0,0,0,.18,1,.63,.85000002,1,2,2,6.3800001,6.0500002,0,0,0,0,0,201721,1905.339552238806,2013,4.569999992847443,0,2,1,0,0,5.3400002,0,1,1,4.75,3.895689,3.8419178,3.6166666
0,0,0,.19,0,.25,.80000001,.25,2,1,6.0799999,6.6900001,0,0,0,0,0,200398,3025.065165876777,2013,3.809999994933605,1,2,3,0,0,7.3800001,0,0,0,4,3.895689,3.8419178,3.6166666
0,0,0,-.26,0,.34,1.08,.5,2,1,6.6799998,7.52,1,0,0,0,0,200964,1706.654411764706,2013,4.509999990463257,1,3,2,0,0,7.1999998,0,1,0,4.25,3.895689,3.8419178,3.6166666
0,0,0,.41,1,.5,.63,.25,2,2,6.1999998,6.5500002,1,0,0,0,0,204556,1905.339552238806,2013,3.339999996125698,1,1,1,0,0,6.4099998,0,0,0,3.75,3.895689,3.8419178,3.6166666
0,0,1,.74,1,.47999999,.80000001,.5,2,2,6.04,6.6500001,0,0,0,0,0,203047,1706.654411764706,2013,4.509999990463257,0,3,1,0,0,6.8200002,1,0,1,5.25,3.895689,3.8419178,3.6166666
0,0,0,.37,0,.56999999,.25,.25,2,2,7.8400002,8.0699997,0,0,0,0,0,202652,1028.749258064516,2013,4.509999990463257,0,2,2,0,0,7.9499998,0,1,0,4.8800001,3.895689,3.8419178,3.6166666
0,0,0,-.01,0,.64999998,.93000001,.5,2,2,6.54,6.2199998,1,0,0,0,0,200345,1437.587274774775,2013,4.509999990463257,1,1,1,0,0,5.79,0,0,1,4.5,3.895689,3.8419178,3.6166666
0,0,1,.36,1,.85000002,.89999998,.75,2,2,7.2399998,7.1900001,0,0,0,0,0,203077,1028.749258064516,2013,4.389999985694885,1,3,3,0,0,7.1399999,0,0,1,4.75,3.895689,3.8419178,3.6166666
0,0,1,-.04,1,.41999999,1.14,.5,2,2,7.0599999,7.1700001,0,0,0,0,0,202135,1905.339552238806,2013,4.28999999165535,1,2,2,0,0,6.8200002,0,1,0,4.25,3.895689,3.8419178,3.6166666
0,0,0,-.14,1,.5,.89999998,.25,2,2,8.1199999,8.1499996,1,0,0,0,0,202150,1437.587274774775,2013,3.519999995827675,1,3,3,0,0,8.2399998,0,0,1,3.3800001,3.895689,3.8419178,3.6166666
0,0,1,-.01,0,.68000001,.75,.5,2,2,8.0200005,7.9299998,0,0,0,0,0,202232,1028.749258064516,2013,4.509999990463257,0,2,1,0,0,8.0299997,1,1,1,4.5,3.895689,3.8419178,3.6166666
0,1,0,.23,0,.41,.94999999,.25,2,2,7.6599998,7.8299999,0,0,0,0,0,200712,919.7485803237856,2013,3.399999998509884,1,1,1,0,0,7.4000001,0,1,0,3.6300001,3.895689,3.8419178,3.6166666
0,0,0,.17,1,.72000003,.40000001,.75,2,2,5.77,6.1900001,0,0,0,0,0,204372,1706.654411764706,2013,4.459999993443489,1,1,1,0,0,6.6500001,0,0,0,4.6300001,3.895689,3.8419178,3.6166666
0,0,0,.25,1,.52999997,.81,.25,2,2,7.3499999,7.9899998,0,0,0,0,0,202817,1437.587274774775,2013,3.379999995231628,1,1,1,0,0,8.1000004,0,0,1,3.6300001,3.895689,3.8419178,3.6166666
0,1,0,.1,1,.56,.73000002,.25,2,2,7.9099998,7.8699999,0,0,0,0,0,200375,1706.654411764706,2013,3.529999993741512,1,1,1,0,0,7.7600002,0,0,1,3.6299999,3.895689,3.8419178,3.6166666
1,0,1,-.46,0,.5,.95999998,.5,2,1,6.2399998,5.98,1,0,0,0,0,203378,1437.587274774775,2013,4.459999993443489,0,1,1,0,1,6.3699999,0,0,0,4,3.895689,3.8419178,3.6166666
0,0,1,.21,0,.61000001,.80000001,.5,2,2,8.2399998,8.1700001,0,0,0,0,0,200472,919.7485803237856,2013,4.28999999165535,0,1,1,0,0,8.0600004,0,1,1,4.5,3.895689,3.8419178,3.6166666
0,0,0,.48,1,.70999998,.1,1,2,2,8.2399998,7.73,0,0,0,0,0,201129,1028.749258064516,2013,4.399999991059303,0,1,1,0,0,8.1999998,0,0,1,4.8800001,3.895689,3.8419178,3.6166666
0,1,0,-.52,1,.72000003,.5,.5,2,2,8.1099997,8.0500002,0,0,0,0,0,200529,1437.587274774775,2013,3.399999998509884,1,1,1,0,0,8.1499996,0,1,1,2.8800001,3.895689,3.8419178,3.6166666
0,0,1,.71,1,.43000001,1.12,.75,2,2,6.8800001,6.7800002,0,0,0,0,0,201223,1028.749258064516,2013,3.419999994337559,1,1,1,0,0,7.02,0,1,1,4.1300001,3.895689,3.8419178,3.6166666
0,0,0,.88,0,.49000001,.80000001,.25,2,2,8.1099997,7.8899999,0,0,0,0,0,200631,1706.654411764706,2013,4.5,0,1,1,0,0,8.1000004,0,1,0,5.3800001,3.895689,3.8419178,3.6166666
0,1,0,-1.38,0,.40000001,.25999999,.5,2,2,8.3000002,8.0500002,0,0,0,0,0,200771,1706.654411764706,2013,4.509999990463257,1,2,1,0,0,7.6199999,0,1,1,3.1299999,3.895689,3.8419178,3.6166666
0,0,1,-.09,0,.47999999,.79000002,.25,2,2,7.54,7.5100002,0,0,0,0,0,202754,1028.749258064516,2013,3.339999996125698,1,4,1,0,0,7.8400002,0,1,1,3.25,3.895689,3.8419178,3.6166666
0,0,0,.06,0,.31999999,.80000001,.25,2,2,7,7.1700001,0,0,0,0,0,203194,1905.339552238806,2013,4.569999992847443,0,1,1,0,0,7.3899999,0,1,1,4.6300001,3.895689,3.8419178,3.6166666
1,0,1,.34,0,.67000002,1,.5,2,1,6.5,6.8000002,1,0,0,0,0,202772,1437.587274774775,2013,3.53999999910593,0,3,2,0,1,6.4000001,0,1,1,3.8800001,3.895689,3.8419178,3.6166666
0,0,0,1.16,0,.27000001,.94999999,.25,2,2,6.4499998,6.1900001,0,0,0,0,0,201351,1706.654411764706,2013,4.219999998807907,0,2,1,0,0,6.9499998,0,0,1,5.3800001,3.895689,3.8419178,3.6166666
0,0,0,.22,0,.25,.98000002,.5,2,1,6.3200002,5.3800001,1,0,0,0,0,203448,3025.065165876777,2013,3.529999993741512,1,1,1,0,0,5.73,0,0,1,3.75,3.895689,3.8419178,3.6166666
0,1,0,.54,1,.57999998,.86000001,.25,2,2,7.1799998,7.3299999,0,0,0,0,0,200642,1028.749258064516,2013,3.339999996125698,1,2,1,0,0,7.27,0,0,1,3.8800001,3.895689,3.8419178,3.6166666
0,0,1,-.15,0,.43000001,.60000002,.25,2,2,7.3899999,6.6900001,0,0,0,0,0,202155,1706.654411764706,2013,3.529999993741512,1,1,1,0,0,7.2800002,0,0,1,3.3799999,3.895689,3.8419178,3.6166666
0,0,1,.63,1,.43000001,.88999999,.5,2,2,7.6799998,7.0900002,0,0,0,0,0,202402,1437.587274774775,2013,4.5,0,2,1,0,0,7.1199999,0,1,1,5.1300001,3.895689,3.8419178,3.6166666
0,0,0,-.13,1,.51999998,.73000002,.5,2,2,7.1999998,6.8000002,0,0,0,0,0,202963,1706.654411764706,2013,3.629999995231628,1,1,1,0,0,6.8299999,0,1,1,3.5,3.895689,3.8419178,3.6166666
0,1,0,.19,1,.5,.41,.5,2,2,7.8099999,7.8699999,0,0,0,0,0,202322,1437.587274774775,2013,3.809999994933605,0,3,1,0,0,7.4899998,0,1,1,4,3.895689,3.8419178,3.6166666
0,0,1,.18,1,.58999997,.81,.5,2,2,6.3000002,6.1999998,0,0,0,0,0,200217,1437.587274774775,2013,4.569999992847443,1,1,1,0,0,7,0,1,0,4.75,3.895689,3.8419178,3.6166666
0,1,0,-.49,0,.41,1.02,.5,2,2,7.3200002,7.1700001,1,0,0,0,0,203260,919.7485803237856,2013,4.36999998986721,1,2,2,0,0,5.6999998,0,1,1,3.8799999,3.895689,3.8419178,3.6166666
0,0,0,.46,0,.50999999,.95999998,.25,2,1,6.0100002,6.98,1,0,0,0,0,200649,1713.591902552204,2013,3.53999999910593,0,1,1,0,0,6.4200001,0,1,0,4,3.895689,3.8419178,3.6166666
0,0,1,.82,1,.67000002,.80000001,.5,2,2,6.6599998,6.6599998,0,0,0,0,0,201032,1706.654411764706,2013,3.559999994933605,0,1,1,0,0,6.8699999,0,1,0,4.3800001,3.895689,3.8419178,3.6166666
0,0,1,.32,1,.47,.80000001,.5,2,2,7.0599999,7.21,0,0,0,0,0,201286,1706.654411764706,2013,3.559999994933605,1,1,1,0,0,7.0999999,0,1,0,3.8799999,3.895689,3.8419178,3.6166666
0,0,1,.08,1,.62,.50999999,1,2,2,7.4000001,7.0500002,0,0,0,0,0,202132,1028.749258064516,2013,3.419999994337559,1,2,1,0,0,6.98,0,1,1,3.5,3.895689,3.8419178,3.6166666
0,0,0,-.01,0,.52999997,.97000003,.25,2,2,6.4200001,6.8000002,1,0,0,0,0,200127,1706.654411764706,2013,4.509999990463257,1,1,1,0,0,6.9299998,0,0,1,4.5,3.895689,3.8419178,3.6166666
0,0,1,.24,1,.52999997,.94,.25,2,2,7.4099998,7.21,1,0,0,0,0,200958,1028.749258064516,2013,3.509999997913837,0,1,1,0,0,7.3200002,1,0,0,3.75,3.895689,3.8419178,3.6166666
0,0,1,-.06,0,.41,.94999999,.5,2,2,7.27,7.27,1,0,0,0,0,203976,1437.587274774775,2013,4.309999987483025,0,1,1,0,0,7.2199998,1,1,1,4.25,3.895689,3.8419178,3.6166666
0,0,0,.85,1,.44,.97000003,.5,2,2,7.7800002,6.8600001,0,0,0,0,0,201878,3025.065165876777,2013,3.399999998509884,0,3,1,0,0,6.8800001,0,1,1,4.25,3.895689,3.8419178,3.6166666
0,0,0,.73,1,.62,.75,.25,2,2,8.0900002,8.04,0,0,0,0,0,202157,1905.339552238806,2013,3.519999995827675,0,1,1,0,0,8.1099997,0,1,0,4.25,3.895689,3.8419178,3.6166666
0,0,1,.35,0,.50999999,1.16,.25,2,1,6.96,7.2199998,1,0,0,0,0,203617,1028.749258064516,2013,3.399999998509884,1,2,1,0,0,7.2199998,0,0,0,3.75,3.895689,3.8419178,3.6166666
0,0,1,.07,0,.41999999,.88999999,.75,2,1,8.1700001,7.9200001,1,0,0,0,0,204206,1028.749258064516,2013,4.309999987483025,1,2,2,0,0,7.8200002,0,0,1,4.3800001,3.895689,3.8419178,3.6166666
0,0,1,.34,1,.66000003,1.25,.5,2,2,7.4699998,7.3099999,0,0,0,0,0,202231,1028.749258064516,2013,3.909999996423721,0,3,3,0,0,7.9200001,0,0,1,4.25,3.895689,3.8419178,3.6166666
0,1,0,.06,0,.47,.80000001,.25,2,2,7.5799999,6.48,0,0,0,0,0,203387,1028.749258064516,2013,3.569999992847443,0,2,1,0,0,7.27,0,0,1,3.6299999,3.895689,3.8419178,3.6166666
0,0,0,.24,1,.41999999,.75999999,0,2,2,8.25,8.0100002,0,0,0,0,0,201705,1437.587274774775,2013,3.509999997913837,1,1,1,0,0,8.1000004,0,1,1,3.75,3.895689,3.8419178,3.6166666
0,0,0,.35,0,.61000001,.80000001,.25,2,2,8.1999998,7.0500002,0,0,0,0,0,201496,1028.749258064516,2013,3.529999993741512,0,1,1,0,0,7.0999999,0,0,1,3.8799999,3.895689,3.8419178,3.6166666
0,0,0,.6,1,.41999999,.85000002,.5,2,2,7.5,7.46,1,0,0,0,0,202639,1028.749258064516,2013,3.399999998509884,0,1,1,0,0,7.4699998,0,1,0,4,3.895689,3.8419178,3.6166666
0,0,1,.19,0,.47,.56999999,.5,2,2,7.02,7.4200001,0,0,0,0,0,201456,1208.769410801964,2013,3.559999994933605,1,1,1,0,0,7.0500002,0,0,1,3.75,3.895689,3.8419178,3.6166666
0,0,1,.41,1,.50999999,.75,.5,2,2,7.4000001,7.1999998,0,0,0,0,0,200082,1706.654411764706,2013,3.339999996125698,1,2,1,0,0,7.4699998,0,1,0,3.75,3.895689,3.8419178,3.6166666
0,0,1,.33,1,.70999998,.80000001,.5,2,2,7.98,7.9000001,0,0,0,0,0,202630,1028.749258064516,2013,3.419999994337559,1,1,1,0,0,8.0799999,0,1,0,3.75,3.895689,3.8419178,3.6166666
0,0,1,.15,0,.47999999,.95999998,.25,2,2,7.3800001,7.0999999,1,0,0,0,0,203872,1437.587274774775,2013,3.349999994039536,0,1,1,0,0,7.4699998,1,1,1,3.5,3.895689,3.8419178,3.6166666
0,0,1,.54,1,.37,1,.25,2,2,8,7.5,0,0,0,0,0,200457,1437.587274774775,2013,3.339999996125698,1,2,1,0,0,7.9899998,0,0,1,3.8800001,3.895689,3.8419178,3.6166666
0,0,0,.04,0,.54000002,.85000002,.5,2,2,8.1300001,7.79,0,0,0,0,0,202372,1028.749258064516,2013,3.589999996125698,1,2,1,0,0,7.3000002,0,1,0,3.6300001,3.895689,3.8419178,3.6166666
0,0,1,.48,1,.50999999,.61000001,.25,1,2,7.6300001,7.9299998,0,0,0,0,0,204433,1706.654411764706,2013,3.399999998509884,1,3,1,0,0,7.6700001,0,1,1,3.8800001,3.895689,3.8419178,3.6166666
0,0,0,.91,1,.49000001,.93000001,1,2,2,6.4299998,5.8499999,0,0,0,0,0,200922,1028.749258064516,2013,3.339999996125698,1,1,1,0,0,6.0900002,0,0,0,4.25,3.895689,3.8419178,3.6166666
0,1,0,-.92,1,.63999999,.51999998,.25,2,2,8.1099997,7.9200001,0,0,0,0,0,200849,1437.587274774775,2013,3.419999994337559,1,1,1,0,0,8.1599998,0,0,1,2.5,3.895689,3.8419178,3.6166666
1,0,1,.11,1,.61000001,.81999999,.5,2,1,6.98,7.0900002,1,0,0,0,0,204615,1905.339552238806,2013,4.389999985694885,0,1,1,0,1,7.1799998,0,0,0,4.5,3.895689,3.8419178,3.6166666
0,1,0,-.28,0,.33000001,1.02,.5,2,2,7.8699999,7.1999998,1,0,0,0,0,200527,1437.587274774775,2013,3.529999993741512,1,1,1,0,0,7.4099998,0,1,0,3.25,3.895689,3.8419178,3.6166666
1,0,1,-.1,0,.34999999,.95999998,.5,2,1,6.1599998,6.1500001,1,0,0,0,0,204347,1905.339552238806,2013,3.349999994039536,0,2,1,0,1,5.8400002,0,1,0,3.25,3.895689,3.8419178,3.6166666
0,0,1,-.35,0,.33000001,1,.25,2,1,7.48,7.6500001,1,0,0,0,0,202075,1706.654411764706,2013,4.229999989271164,0,2,1,0,0,7.75,0,0,1,3.8799999,3.895689,3.8419178,3.6166666
1,0,1,-.07,0,.31999999,.95999998,.5,2,1,7.0500002,7.5999999,1,0,0,0,0,203126,1706.654411764706,2013,3.319999992847443,0,2,1,0,1,7.3800001,0,0,1,3.25,3.895689,3.8419178,3.6166666
0,1,0,.1,0,.33000001,.80000001,.25,2,2,7.73,7.52,0,0,0,0,0,201838,1437.587274774775,2013,4.399999991059303,1,3,1,0,0,7.3600001,0,1,1,4.5,3.895689,3.8419178,3.6166666
0,0,1,.07,1,.33000001,.85000002,.25,2,2,8.04,7.5599999,0,0,0,0,0,203313,1437.587274774775,2013,3.809999994933605,1,1,1,0,0,7.6799998,0,0,1,3.8799999,3.895689,3.8419178,3.6166666
0,0,1,-.27,0,.34,1.03,.25,2,2,6.9099998,6.8099999,1,0,0,0,0,201432,1713.591902552204,2013,3.519999995827675,0,2,1,0,0,7.1399999,1,1,0,3.25,3.895689,3.8419178,3.6166666
0,0,0,.19,1,.28999999,.92000002,.25,2,2,7.3600001,6.5700002,0,0,0,0,0,202533,3025.065165876777,2013,3.809999994933605,0,1,1,0,0,7.5300002,1,1,0,4,3.895689,3.8419178,3.6166666
0,0,1,.16,0,.28999999,.95999998,.25,2,1,7.2199998,7.5700002,1,0,0,0,0,202146,1713.591902552204,2013,3.589999996125698,1,2,1,0,0,7.4400001,0,1,1,3.75,3.895689,3.8419178,3.6166666
0,0,0,-.34,0,.25,.97000003,.5,2,1,7.4299998,7.25,1,0,0,0,0,203666,1706.654411764706,2013,3.589999996125698,1,1,1,0,0,7.3499999,0,0,1,3.25,3.895689,3.8419178,3.6166666
0,0,0,.19,0,.23,.94999999,.5,2,1,7.96,8.0100002,0,0,0,0,0,201227,1437.587274774775,2013,3.309999994933605,0,2,2,0,0,7.8000002,0,0,0,3.5,3.895689,3.8419178,3.6166666
0,0,1,.16,0,.27000001,.94999999,.25,2,1,6.4699998,7.3400002,0,0,0,0,0,200534,2677.617101449275,2013,4.219999998807907,1,2,1,0,0,7.1300001,0,1,1,4.3800001,3.895689,3.8419178,3.6166666
0,0,1,.53,0,.23,.95999998,.25,2,1,6.6199999,6.27,1,0,0,0,0,201786,3025.065165876777,2013,4.099999994039536,1,2,2,0,0,6.3499999,0,1,1,4.6300001,3.895689,3.8419178,3.6166666
0,0,1,-.15,0,.46000001,.98000002,1,2,2,6.02,5.3099999,1,0,0,0,0,200616,1028.749258064516,2013,4.399999991059303,0,3,3,0,0,5.9400001,0,1,1,4.25,3.895689,3.8419178,3.6166666
0,1,0,.12,1,.50999999,.74000001,.25,2,2,7.54,7.9499998,0,0,0,0,0,203615,1706.654411764706,2013,3.509999997913837,1,2,1,0,0,8.1300001,0,1,1,3.6300001,3.895689,3.8419178,3.6166666
0,0,0,-1.06,1,.61000001,.81,.75,2,2,5.3499999,5.29,1,0,0,0,0,203226,1905.339552238806,2013,3.559999994933605,0,2,1,0,0,5.71,0,0,0,2.5,3.895689,3.8419178,3.6166666
0,0,1,.5,0,.46000001,.94999999,.5,2,2,6.6700001,8.0900002,0,0,0,0,0,203709,1905.339552238806,2013,4.129999995231628,1,1,1,0,0,6.4299998,0,0,0,4.6300001,3.895689,3.8419178,3.6166666
0,0,0,-.06,1,.54000002,.82999998,.25,2,1,6.3600001,5.3200002,1,0,0,0,0,203557,3025.065165876777,2013,3.809999994933605,0,3,1,0,0,5.8899999,1,1,1,3.75,3.895689,3.8419178,3.6166666
0,0,0,-.07,1,.54000002,.94,.5,2,2,6.8099999,6.73,1,0,0,0,0,200613,1437.587274774775,2013,3.569999992847443,1,2,1,0,0,7.2199998,0,1,1,3.5,3.895689,3.8419178,3.6166666
1,0,1,-1.16,1,.63,1,.5,2,2,5.9299998,6.2199998,1,0,0,0,0,203400,3025.065165876777,2013,4.28999999165535,0,2,1,0,1,5.1599998,0,1,1,3.1299999,3.895689,3.8419178,3.6166666
0,0,1,.46,0,.47999999,1.02,.5,2,1,6.73,6.0100002,1,0,0,0,0,202228,1437.587274774775,2013,3.53999999910593,0,1,1,0,0,5.3699999,0,1,0,4,3.895689,3.8419178,3.6166666
0,1,0,.6899999999999999,1,.60000002,.74000001,.5,2,2,6.0700002,5.71,0,0,0,0,0,203600,1706.654411764706,2013,3.559999994933605,1,1,1,0,0,6.23,0,0,0,4.25,3.895689,3.8419178,3.6166666
0,1,0,-.83,1,.57999998,.61000001,.5,2,2,7.52,7.52,0,0,0,0,0,204196,1437.587274774775,2013,4.459999993443489,0,1,1,0,0,7.9099998,1,1,1,3.6299999,3.895689,3.8419178,3.6166666
0,1,0,.23,1,.41999999,.75999999,.5,2,2,6.4499998,8,0,0,0,0,0,203849,3025.065165876777,2013,3.519999995827675,1,2,2,0,0,7.8200002,0,1,1,3.75,3.895689,3.8419178,3.6166666
0,0,0,.32,0,.69,.75,.5,2,2,8.25,7.9499998,0,0,0,0,0,202022,1028.749258064516,2013,3.809999994933605,0,1,1,0,0,8.0299997,0,0,0,4.1300001,3.895689,3.8419178,3.6166666
0,0,0,.57,1,.57999998,.41999999,1,2,2,6.48,5.3499999,0,0,0,0,0,201501,1028.749258064516,2013,3.809999994933605,0,1,1,0,0,5.1399999,0,1,1,4.3800001,3.895689,3.8419178,3.6166666
0,0,1,.53,1,.67000002,1.01,1,2,2,7.2399998,6.6500001,0,0,0,0,0,201602,1028.749258064516,2013,3.349999994039536,1,3,1,0,0,6.6399999,0,0,1,3.8799999,3.895689,3.8419178,3.6166666
0,0,0,.35,1,.58999997,.75,.5,2,2,6.4200001,5.1799998,1,0,0,0,0,202282,1437.587274774775,2013,3.529999993741512,1,3,1,0,0,6.3600001,0,0,1,3.8799999,3.895689,3.8419178,3.6166666
0,0,1,-.02,1,.52999997,.51999998,.5,1,2,8.1899996,7.6799998,0,0,0,0,0,201842,1028.749258064516,2013,3.399999998509884,1,1,1,0,0,8.0200005,0,0,1,3.3800001,3.895689,3.8419178,3.6166666
0,0,0,.87,1,.5,1.17,.25,2,2,6.3000002,6.7600002,0,0,0,0,0,200511,1437.587274774775,2013,3.509999997913837,1,1,1,0,0,6.8299999,0,1,1,4.3800001,3.895689,3.8419178,3.6166666
0,0,1,.09,0,.49000001,.70999998,.5,2,2,7.5799999,7.0799999,0,0,0,0,0,201497,1028.749258064516,2013,3.53999999910593,1,1,1,0,0,6.8600001,0,1,0,3.6300001,3.895689,3.8419178,3.6166666
0,0,0,.12,0,.73000002,.97000003,.5,2,2,7.4000001,7.5700002,1,0,0,0,0,201807,1028.749258064516,2013,3.509999997913837,0,2,3,0,0,7.46,0,0,0,3.6300001,3.895689,3.8419178,3.6166666
0,0,0,.73,0,.57999998,.80000001,.25,2,2,7.9299998,7.6900001,0,0,0,0,0,200676,1905.339552238806,2013,3.519999995827675,0,1,1,0,0,8.1599998,0,0,1,4.25,3.895689,3.8419178,3.6166666
0,0,1,-.04,1,.37,.88999999,.25,2,2,7.2800002,7.6399999,0,0,0,0,0,202283,1905.339552238806,2013,3.53999999910593,0,3,2,0,0,7.3899999,0,1,0,3.5,3.895689,3.8419178,3.6166666
0,0,0,.19,1,.37,.68000001,.5,2,2,5.9099998,6.1199999,0,0,0,0,0,200074,3025.065165876777,2013,3.809999994933605,1,1,1,0,0,5.2800002,0,0,0,4,3.895689,3.8419178,3.6166666
0,0,1,.38,1,.49000001,.75,.5,2,2,7.9699998,8.1300001,0,0,0,0,0,203055,1028.749258064516,2013,4.36999998986721,0,5,5,0,0,7.8200002,1,1,1,4.75,3.895689,3.8419178,3.6166666
0,0,0,.24,1,.46000001,.80000001,.25,2,2,7.8800001,8,0,0,0,0,0,204539,3025.065165876777,2013,4.509999990463257,0,2,2,0,0,8.0900002,0,0,1,4.75,3.895689,3.8419178,3.6166666
0,1,0,.19,0,.38999999,.87,.5,2,2,7.7199998,7.5100002,0,0,0,0,0,202746,1437.587274774775,2013,4.309999987483025,0,2,2,0,0,7.5700002,0,0,1,4.5,3.895689,3.8419178,3.6166666
0,0,0,.38,1,.44,1.15,.25,2,2,7.9899998,8.0500002,0,0,0,0,0,201325,1437.587274774775,2013,4.36999998986721,1,1,1,0,0,8.0900002,0,0,1,4.75,3.895689,3.8419178,3.6166666
