i_large_loan,i_medium_loan,rate_spread,i_refinance,age_r,cltv,dti,cu,first_mort_r,i_FHA,i_open_year2,i_open_year3,i_open_year4,i_open_year5,score_0,score_1,score_2,duration,nsmoid,analysis_weight,open_year,pmms,i_open,considerations,applications,i_close_first_year,i_married,i_higher_ed,rate,rate_0,rate_1,rate_2,i_open_0,i_open_1,i_open_2,change_score_0,change_score_1,change_score_2
0,0,.26,1,.41,.97000003,.5,2,2,1,0,1,0,0,6.7600002,5.96,6.9099998,4,217071,1751.022038834951,2015,3.869999997317791,1,1,1,0,0,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1,0,-.80000019,.14999962
0,0,.65,0,.41,.95999998,.25,2,1,1,0,1,0,0,5.98,6.3800001,5.8699999,2,216830,2143.606666666667,2015,3.849999994039536,0,3,2,1,1,1,4.5,3.8419178,3.9890938,4.5,1,0,1,0,.4000001,-.11000013
0,1,.65,0,.44999999,.95999998,.5,2,2,1,0,1,0,0,7.2600002,7.3200002,7.04,4,216427,884.0944607843137,2015,3.849999994039536,0,1,1,0,0,0,4.5,3.8419178,3.9890938,4.5,1,1,1,0,.059999943,-.22000027
0,0,-.16,0,.47,.87,.25,2,2,1,0,1,0,0,7.1700001,7.3800001,7.25,4,216852,1751.022038834951,2015,4.03999999165535,1,1,1,0,0,0,3.8799999,3.8419178,3.9890938,4.5,1,1,1,0,.21000004,.079999924
0,1,.29,1,.43000001,.50999999,.25,2,2,0,0,1,0,0,7.9699998,8.1400003,8.3100004,4,215892,559.157456445993,2015,4.089999988675117,1,2,1,0,1,1,4.3800001,3.8419178,3.9890938,4.5,1,1,1,0,.17000055,.34000063
0,0,.17,0,.30000001,.95999998,.5,2,2,1,0,1,0,0,7.3800001,8.0299997,6.7399998,4,216449,2143.606666666667,2015,4.079999998211861,1,2,1,0,1,0,4.25,3.8419178,3.9890938,4.5,1,1,1,0,.64999962,-.64000034
1,0,.13,1,.44,.76999998,.5,2,2,0,0,1,0,0,7.5799999,7.1199999,8.1599998,2,216035,884.0944607843137,2015,4,0,1,1,1,1,0,4.1300001,3.8419178,3.9890938,4.5,1,0,1,0,-.46000004,.57999992
0,1,.21,0,.50999999,.75,.25,2,2,0,0,1,0,0,7.8800001,8.04,7.8200002,4,216351,711.3738938053098,2015,4.03999999165535,1,2,2,0,1,1,4.25,3.8419178,3.9890938,4.5,1,1,1,0,.15999985,-.059999943
0,0,-.01,0,.30000001,.95999998,.5,2,1,1,0,1,0,0,6.8400002,6.4200001,6.46,4,216323,2404.736933333333,2015,3.759999997913837,1,2,2,0,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.42000008,-.38000011
1,0,.31,1,.58999997,.77999997,.5,2,2,0,0,1,0,0,6.6999998,7.4400001,7.6300001,2,215925,1374.526412213741,2015,3.939999997615814,0,2,2,1,0,1,4.25,3.8419178,3.9890938,4.5,1,0,1,0,.74000025,.93000031
0,1,-.59,0,.57999998,.80000001,.25,2,2,0,0,1,0,0,7,7.46,7.6799998,4,216302,884.0944607843137,2015,3.839999996125698,1,1,1,0,0,0,3.25,3.8419178,3.9890938,4.5,1,1,1,0,.46000004,.67999983
0,1,-.24,0,.28999999,.77999997,.25,2,1,0,0,1,0,0,7.5500002,7.1100001,7.6399999,4,215770,1751.022038834951,2015,3.869999997317791,1,2,2,0,0,1,3.6300001,3.8419178,3.9890938,4.5,1,1,1,0,-.44000006,.089999676
0,1,.47,1,.37,.74000001,.25,2,2,0,0,1,0,0,6.5900002,6.3299999,7.23,3,215791,2404.736933333333,2015,3.909999996423721,0,1,1,0,1,0,4.3800001,3.8419178,3.9890938,4.5,1,1,0,0,-.26000023,.63999987
0,1,-.11,0,.72000003,1,.5,2,2,1,0,1,0,0,8.0100002,7.8800001,8.0200005,4,216090,616.6539726027397,2015,3.859999999403954,1,1,1,0,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.13000011,.010000229
0,1,.21,0,.67000002,.89999998,.5,2,2,0,0,1,0,0,8.0900002,8.0699997,8.1599998,4,215678,559.157456445993,2015,4.03999999165535,1,1,1,0,1,1,4.25,3.8419178,3.9890938,4.5,1,1,1,0,-.020000458,.069999695
1,0,.21,0,.67000002,.79000002,.5,2,2,0,0,1,0,0,7.3000002,7.9000001,7.9200001,2,215994,559.157456445993,2015,4.03999999165535,0,1,1,1,1,1,4.25,3.8419178,3.9890938,4.5,1,0,1,0,.5999999,.61999989
0,0,.12,0,.54000002,.80000001,.25,2,2,0,0,1,0,0,8.0500002,7.6700001,7.9200001,4,217286,711.3738938053098,2015,3.759999997913837,1,3,1,0,1,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.38000011,-.13000011
0,1,.03,0,.41999999,.83999997,.25,2,2,0,0,1,0,0,8.04,7.79,7.98,4,216182,1339.754166666667,2015,3.849999994039536,0,2,1,0,1,1,3.8799999,3.8419178,3.9890938,4.5,1,1,1,0,-.25,-.059999943
0,1,1.16,0,.51999998,.97000003,.5,2,2,1,0,1,0,0,6.5,5.1900001,4.8400002,4,217285,1339.754166666667,2015,3.839999996125698,0,1,1,0,1,1,5,3.8419178,3.9890938,4.5,1,1,1,0,-1.3099999,-1.6599998
1,0,.35,0,.38999999,.88,.25,2,2,0,0,1,0,0,7.3699999,7.0999999,6.8600001,4,216574,1751.022038834951,2015,3.899999998509884,1,2,1,0,1,0,4.25,3.8419178,3.9890938,4.5,1,1,1,0,-.26999998,-.50999975
0,1,.04,1,.68000001,.54000002,.5,2,2,0,0,1,0,0,7.04,7.0300002,7.21,4,216910,2143.606666666667,2015,3.839999996125698,1,1,1,0,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.009999752,.17000008
0,0,.62,1,.69,.98000002,.5,2,2,1,0,1,0,0,6.3600001,6.1500001,6.5900002,4,217193,616.6539726027397,2015,3.759999997913837,1,2,1,0,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1,0,-.21000004,.23000002
1,0,.13,1,.73000002,.54000002,.5,2,2,0,0,1,0,0,7.46,7.7800002,7.4200001,4,217227,559.157456445993,2015,3.869999997317791,1,1,1,0,1,1,4,3.8419178,3.9890938,4.5,1,1,1,0,.32000017,-.039999962
0,1,.47,0,.27000001,.97000003,.25,2,1,0,0,1,0,0,6.7199998,7.48,7.5500002,4,216001,1339.754166666667,2015,3.909999996423721,1,2,1,0,1,1,4.3800001,3.8419178,3.9890938,4.5,1,1,1,0,.76000023,.8300004
1,0,.59,1,.56999999,.74000001,.25,2,2,0,0,1,0,0,7.75,7.8899999,8.0299997,4,216382,559.157456445993,2015,4.03999999165535,1,1,1,0,1,0,4.6300001,3.8419178,3.9890938,4.5,1,1,1,0,.13999987,.27999973
0,0,.52,1,.31,.73000002,.25,2,2,0,0,1,0,0,7.8699999,7.6399999,7.1199999,2,216995,616.6539726027397,2015,3.979999996721745,0,1,1,1,1,1,4.5,3.8419178,3.9890938,4.5,1,0,1,0,-.23000002,-.75
0,1,.15,0,.44999999,.94999999,.5,2,2,0,0,1,0,0,8.1400003,8.0600004,8.1099997,4,216052,711.3738938053098,2015,3.849999994039536,1,2,2,0,1,1,4,3.8419178,3.9890938,4.5,1,1,1,0,-.079999924,-.030000687
0,1,.22,1,.56,.68000001,.25,2,2,0,0,1,0,0,7.4499998,7.3600001,7.79,4,215687,711.3738938053098,2015,3.909999996423721,1,2,1,0,1,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1,0,-.089999676,.34000015
0,0,.34,0,.25,.94999999,.25,2,1,0,0,1,0,0,7.1999998,7.23,7.2199998,4,216284,2404.736933333333,2015,4.03999999165535,1,1,1,0,0,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1,0,.03000021,.019999981
0,1,.46,0,.44999999,.94999999,.5,2,2,0,0,1,0,0,7.3499999,6.9400001,6.3699999,3,216049,616.6539726027397,2015,4.03999999165535,0,2,1,0,1,1,4.5,3.8419178,3.9890938,4.5,1,1,0,0,-.40999985,-.98000002
1,0,.43,1,.37,.67000002,.5,2,2,1,0,1,0,0,7.8200002,7.9000001,8.0200005,4,217100,1124.269230769231,2015,3.819999992847443,1,1,1,0,1,1,4.25,3.8419178,3.9890938,4.5,1,1,1,0,.079999924,.20000029
0,0,.46,0,.44999999,.95999998,.25,2,1,1,0,1,0,0,5.7600002,6.4299998,6.3000002,4,216531,2404.736933333333,2015,4.03999999165535,1,1,1,0,1,1,4.5,3.8419178,3.9890938,4.5,1,1,1,0,.6699996,.53999996
0,0,.49,1,.31999999,.64999998,.25,2,2,0,0,1,0,0,7.6199999,7.79,7.7199998,4,216061,884.0944607843137,2015,3.889999993145466,1,2,1,0,1,0,4.3800001,3.8419178,3.9890938,4.5,1,1,1,0,.17000008,.099999905
0,1,.03,0,.54000002,1.0599999,.25,1,2,0,0,1,0,0,7.4499998,7.3899999,7.6799998,4,216847,711.3738938053098,2015,3.849999994039536,0,1,1,0,1,1,3.8799999,3.8419178,3.9890938,4.5,1,1,1,0,-.059999943,.23000002
0,1,-.22,1,.34999999,.81,.25,2,2,1,0,1,0,0,6.9400001,4.9499998,6.1700001,4,217096,1751.022038834951,2015,3.849999994039536,0,2,1,0,1,1,3.6299999,3.8419178,3.9890938,4.5,1,1,1,0,-1.9900002,-.76999998
0,1,-.91,0,.37,.94999999,.5,2,2,1,0,1,0,0,6.4899998,7.0500002,7,4,216795,2143.606666666667,2015,4.03999999165535,1,1,1,0,1,1,3.1299999,3.8419178,3.9890938,4.5,1,1,1,0,.56000042,.51000023
0,0,.74,1,.67000002,.88999999,.25,2,2,1,0,1,0,0,7.29,7.0500002,6.2600002,4,216718,559.157456445993,2015,3.889999993145466,1,1,1,0,1,1,4.6300001,3.8419178,3.9890938,4.5,1,1,1,0,-.23999977,-1.0299997
0,1,-.38,0,.67000002,.97000003,.5,1,2,1,0,1,0,0,7.54,7.1999998,7.4499998,4,215870,559.157456445993,2015,3.759999997913837,1,2,1,0,1,0,3.3800001,3.8419178,3.9890938,4.5,1,1,1,0,-.34000015,-.090000153
0,0,.37,0,.25,.93000001,.25,2,1,0,0,1,0,0,7.4099998,6.96,7.4499998,4,216230,1374.526412213741,2015,3.759999997913837,1,1,1,0,0,1,4.1300001,3.8419178,3.9890938,4.5,1,1,1,0,-.44999981,.039999962
1,0,.38,1,.37,.73000002,.25,2,2,0,0,1,0,0,7.54,7.9499998,7.6500001,3,216014,1124.269230769231,2015,3.869999997317791,0,2,1,0,1,1,4.25,3.8419178,3.9890938,4.5,1,1,0,0,.40999985,.11000013
0,1,.02,0,.31,1.03,.5,2,1,1,0,1,0,0,6.4200001,6.1799998,6.2600002,4,216550,1339.754166666667,2015,3.859999999403954,1,1,1,0,1,1,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.24000025,-.15999985
0,1,.07,0,.52999997,.47,.25,2,2,0,0,1,0,0,8.1599998,8.1099997,8.2299995,4,216040,711.3738938053098,2015,3.929999999701977,1,1,1,0,1,1,4,3.8419178,3.9890938,4.5,1,1,1,0,-.050000191,.069999695
1,0,.09,0,.33000001,.79000002,.25,2,2,0,0,1,0,0,8.0500002,8,7.8899999,2,216859,1339.754166666667,2015,4.03999999165535,0,1,1,1,1,1,4.1300001,3.8419178,3.9890938,4.5,1,0,1,0,-.050000191,-.16000032
0,1,-.54,1,.67000002,.31,.5,2,2,1,0,1,0,0,7.8400002,7.9000001,8,4,216827,559.157456445993,2015,3.78999999910593,1,2,1,0,1,0,3.25,3.8419178,3.9890938,4.5,1,1,1,0,.059999943,.15999985
0,1,.26,0,.69999999,.57999998,.25,2,2,0,0,1,0,0,8.2700005,8.2299995,8.1700001,1,216541,559.157456445993,2015,3.869999997317791,1,1,1,1,1,0,4.1300001,3.8419178,3.9890938,4.5,0,1,1,0,-.040000916,-.10000038
1,0,-.35,0,.28,.95999998,.25,2,1,1,0,1,0,0,7.3699999,7.5300002,7.7399998,4,217162,2143.606666666667,2015,3.849999994039536,1,3,2,0,0,1,3.5,3.8419178,3.9890938,4.5,1,1,1,0,.16000032,.36999989
0,1,-.13,0,.27000001,.95999998,.25,2,1,1,0,1,0,0,7.3600001,7.2399998,7.3899999,4,217288,2143.606666666667,2015,4,1,2,1,0,1,1,3.8699999,3.8419178,3.9890938,4.5,1,1,1,0,-.12000036,.029999733
0,1,.11,1,.38,.98000002,.5,2,2,1,0,1,0,0,6.6199999,7.5700002,7.6199999,3,216863,2404.736933333333,2015,3.889999993145466,0,2,1,0,1,0,4,3.8419178,3.9890938,4.5,1,1,0,0,.95000029,1
0,1,-.03,1,.54000002,.47,.25,2,2,0,0,1,0,0,8.0200005,7.4200001,7.6300001,4,216005,559.157456445993,2015,3.909999996423721,1,2,1,0,1,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.60000038,-.39000034
1,0,.02,0,.20999999,.68000001,.5,1,1,0,0,1,0,0,7.1900001,6.8899999,7.23,4,215668,2404.736933333333,2015,3.859999999403954,1,1,1,0,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.30000019,.039999962
0,1,.29,1,.41999999,.63999999,.25,2,2,0,0,1,0,0,7.8299999,7.3899999,7.4299998,4,216725,711.3738938053098,2015,3.839999996125698,1,1,1,0,1,1,4.1300001,3.8419178,3.9890938,4.5,1,1,1,0,-.44000006,-.4000001
0,1,-.4,0,.40000001,.97000003,.5,2,1,1,0,1,0,0,6.8099999,6.5500002,6.4099998,4,216205,711.3738938053098,2015,3.779999993741512,1,1,1,0,1,0,3.3799999,3.8419178,3.9890938,4.5,1,1,1,0,-.25999975,-.4000001
0,0,.61,0,.63999999,.95999998,.25,2,1,1,0,1,0,0,6.9099998,6.75,6.8400002,2,216987,884.0944607843137,2015,3.889999993145466,0,2,2,1,0,0,4.5,3.8419178,3.9890938,4.5,1,0,1,0,-.15999985,-.069999695
0,0,.09,0,.56,.80000001,.25,2,2,1,0,1,0,0,7.5900002,7.6700001,7.6900001,4,215650,1374.526412213741,2015,3.909999996423721,0,2,2,0,0,0,4,3.8419178,3.9890938,4.5,1,1,1,0,.079999924,.099999905
1,0,0,1,.93000001,.80000001,.25,2,2,0,0,1,0,0,8.1199999,8.0900002,8.0600004,2,215897,711.3738938053098,2015,4,0,1,1,1,1,1,4,3.8419178,3.9890938,4.5,1,0,1,0,-.029999733,-.059999466
1,0,-.55,0,.5,.40000001,.25,2,2,0,0,1,0,0,7.4299998,7.8800001,8.1199999,4,216311,1374.526412213741,2015,3.929999999701977,1,1,1,0,1,1,3.3800001,3.8419178,3.9890938,4.5,1,1,1,0,.45000029,.69000006
0,0,-.04,0,.31999999,.95999998,.5,2,1,1,0,1,0,0,7.3400002,6.8899999,6.9000001,4,215888,1374.526412213741,2015,4.03999999165535,1,3,1,0,0,0,4,3.8419178,3.9890938,4.5,1,1,1,0,-.45000029,-.44000006
0,1,-.84,1,.5,.94999999,.25,2,2,0,0,1,0,0,8.2700005,7.7600002,8.0200005,3,215698,711.3738938053098,2015,3.839999996125698,0,3,1,0,1,1,3,3.8419178,3.9890938,4.5,1,1,0,0,-.51000023,-.25
0,1,.19,0,.25999999,1.02,.5,2,1,1,0,1,0,0,7.6199999,6.9899998,7.1799998,2,215742,711.3738938053098,2015,3.939999997615814,0,3,1,1,1,1,4.1300001,3.8419178,3.9890938,4.5,1,0,1,0,-.63000011,-.44000006
1,0,-.03,0,.50999999,.89999998,.25,2,1,0,0,1,0,0,8.1099997,8.1700001,8.1899996,4,216399,559.157456445993,2015,3.909999996423721,1,2,2,0,1,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,.06000042,.079999924
0,0,.35,0,.69,.41999999,.25,2,2,0,0,1,0,0,8.1800003,8.1599998,8.1400003,4,216489,711.3738938053098,2015,3.899999998509884,0,3,3,0,0,1,4.25,3.8419178,3.9890938,4.5,1,1,1,0,-.020000458,-.039999962
0,1,.13,1,.77999997,.23,.25,2,2,0,0,1,0,0,8.2600002,8.1800003,8.2399998,4,215963,616.6539726027397,2015,3.869999997317791,1,1,1,0,0,1,4,3.8419178,3.9890938,4.5,1,1,1,0,-.079999924,-.020000458
0,1,.9,0,.52999997,.92000002,.5,2,1,0,0,1,0,0,6.7399998,6.8099999,6.7199998,4,216325,559.157456445993,2015,3.979999996721745,1,2,1,0,0,0,4.8800001,3.8419178,3.9890938,4.5,1,1,1,0,.070000172,-.019999981
0,0,.95,1,.55000001,.75999999,.5,2,2,0,0,1,0,0,7,6.73,6.79,4,216286,616.6539726027397,2015,3.929999999701977,1,1,1,0,0,1,4.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.26999998,-.21000004
1,0,-.5,1,.34,.50999999,.25,2,2,1,0,1,0,0,7.5700002,7.8400002,8.0900002,4,216944,1339.754166666667,2015,4,1,5,3,0,1,1,3.5,3.8419178,3.9890938,4.5,1,1,1,0,.26999998,.51999998
0,1,.28,1,.56999999,.52999997,.5,2,2,0,0,1,0,0,8.21,8.2399998,8.2399998,4,217117,884.0944607843137,2015,3.849999994039536,1,1,2,0,0,1,4.1300001,3.8419178,3.9890938,4.5,1,1,1,0,.029999733,.029999733
1,0,-.14,1,.56,.63999999,.5,2,2,1,0,1,0,0,7.3800001,7.04,6.8400002,4,216630,1339.754166666667,2015,4.019999995827675,0,1,1,0,1,1,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.34000015,-.53999996
0,1,-.23,0,.38,1.03,.5,2,2,1,0,1,0,0,6.5300002,6.6199999,7.5900002,4,216135,1339.754166666667,2015,3.979999996721745,1,3,2,0,1,1,3.75,3.8419178,3.9890938,4.5,1,1,1,0,.089999676,1.0599999
0,0,-.16,0,.52999997,.97000003,.25,2,1,1,0,1,0,0,7.8800001,7.3400002,7.5300002,4,216893,711.3738938053098,2015,3.909999996423721,1,1,1,0,0,0,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.53999996,-.3499999
0,1,.09,0,.41,.74000001,.25,2,2,0,0,1,0,0,7.6500001,7.9000001,7.8400002,4,216591,711.3738938053098,2015,3.909999996423721,1,2,1,0,1,1,4,3.8419178,3.9890938,4.5,1,1,1,0,.25,.19000006
0,0,-.16,0,.37,1,.5,2,1,1,0,1,0,0,7.4099998,6.48,6.1300001,4,216507,884.0944607843137,2015,4.03999999165535,1,1,1,0,0,1,3.8799999,3.8419178,3.9890938,4.5,1,1,1,0,-.92999983,-1.2799997
0,1,.2,0,.68000001,.92000002,.25,2,2,0,0,1,0,0,7.5700002,7.9099998,8.0200005,4,217256,559.157456445993,2015,3.799999997019768,1,1,1,0,1,0,4,3.8419178,3.9890938,4.5,1,1,1,0,.33999968,.45000029
0,0,.71,1,.52999997,.80000001,.5,2,2,0,0,1,0,0,6.0700002,6.0500002,5.9699998,3,216456,884.0944607843137,2015,4.03999999165535,0,1,1,0,0,0,4.75,3.8419178,3.9890938,4.5,1,1,0,0,-.019999981,-.10000038
0,0,-.18,0,.34,.66000003,.25,2,1,0,0,1,0,0,8.04,7.8600001,7.8600001,3,216695,1124.269230769231,2015,3.929999999701977,0,2,2,0,1,1,3.75,3.8419178,3.9890938,4.5,1,1,0,0,-.17999983,-.17999983
0,1,-.04,0,.47,1,.5,2,2,1,0,1,0,0,6.52,6.3899999,7.27,4,216388,1124.269230769231,2015,3.78999999910593,1,1,2,0,1,1,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.13000011,.75
0,1,-.19,0,.31,.95999998,.5,2,1,1,0,1,0,0,6.46,5.7199998,4.1500001,2,215725,1339.754166666667,2015,3.939999997615814,0,2,1,1,1,0,3.75,3.8419178,3.9890938,4.5,1,0,1,0,-.74000025,-2.3099999
0,1,-.8100000000000001,0,.43000001,.72000003,1,2,2,1,0,1,0,0,8.0299997,7.0700002,7.29,4,216257,884.0944607843137,2015,3.939999997615814,0,2,1,0,0,0,3.1300001,3.8419178,3.9890938,4.5,1,1,1,0,-.95999956,-.73999977
0,1,.12,0,.41,.94,.5,2,2,1,0,1,0,0,5.9499998,6.6199999,6.6700001,4,215700,2143.606666666667,2015,3.759999997913837,1,2,2,0,1,1,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,.67000008,.72000027
0,0,-.04,0,.30000001,.77999997,.25,2,1,0,0,1,0,0,8.0900002,7.5100002,7.9299998,4,217000,1751.022038834951,2015,4.03999999165535,1,2,1,0,0,1,4,3.8419178,3.9890938,4.5,1,1,1,0,-.57999992,-.16000032
0,0,.21,1,.38,.79000002,.5,2,2,0,0,1,0,0,6.3499999,6.5700002,7.0700002,4,215674,1339.754166666667,2015,4.03999999165535,0,3,2,0,1,1,4.25,3.8419178,3.9890938,4.5,1,1,1,0,.22000027,.72000027
0,1,.24,0,.54000002,.94999999,.25,2,2,0,0,1,0,0,7.2199998,6.96,6.8600001,3,216036,2143.606666666667,2015,3.759999997913837,0,1,1,0,1,1,4,3.8419178,3.9890938,4.5,1,1,0,0,-.25999975,-.35999966
1,0,.05,0,.69,.80000001,.5,2,2,0,0,1,0,0,7.4899998,7.48,7.7199998,4,215768,559.157456445993,2015,4.079999998211861,1,1,1,0,1,0,4.1300001,3.8419178,3.9890938,4.5,1,1,1,0,-.009999752,.23000002
0,1,.6899999999999999,1,.72000003,.89999998,.25,2,2,0,0,1,0,0,7.3299999,6.6900001,6.3800001,4,216355,559.157456445993,2015,3.939999997615814,1,2,2,0,1,0,4.6300001,3.8419178,3.9890938,4.5,1,1,1,0,-.63999987,-.94999981
1,0,-.16,1,.43000001,.79000002,.75,2,2,1,0,1,0,0,8,8.1400003,8.1099997,1,216663,711.3738938053098,2015,4.03999999165535,1,4,1,1,1,1,3.8799999,3.8419178,3.9890938,4.5,0,1,1,0,.14000034,.10999966
0,0,-1.28,0,.67000002,.22,.25,1,2,1,0,1,0,0,8.21,8.1400003,8.1700001,4,215990,884.0944607843137,2015,3.909999996423721,1,1,1,0,0,0,2.6300001,3.8419178,3.9890938,4.5,1,1,1,0,-.069999695,-.039999962
0,1,-.64,1,.36000001,.83999997,.25,2,2,0,0,1,0,0,7.5900002,7.8499999,8.2200003,3,216487,884.0944607843137,2015,3.889999993145466,0,2,2,0,1,1,3.25,3.8419178,3.9890938,4.5,1,1,0,0,.25999975,.63000011
0,0,-.07,0,.46000001,.95999998,.5,2,2,1,0,1,0,0,7.5900002,7.3099999,7.79,4,216178,1339.754166666667,2015,3.819999992847443,1,1,1,0,1,0,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.28000021,.19999981
0,1,.12,1,.73000002,.89999998,.25,2,2,1,0,1,0,0,7.0999999,6.9099998,6.8699999,4,216419,559.157456445993,2015,3.759999997913837,1,3,1,0,1,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.19000006,-.23000002
1,0,-.96,0,.56999999,.80000001,.25,2,2,1,0,1,0,0,7.77,7.1599998,8.0500002,4,217022,2143.606666666667,2015,3.839999996125698,0,3,1,0,1,1,2.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.61000013,.28000021
0,1,-.02,0,.63,.88999999,.25,2,2,1,0,1,0,0,7.52,6.4699998,7.6100001,4,216148,616.6539726027397,2015,3.899999998509884,1,1,1,0,0,0,3.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-1.0500002,.090000153
0,1,-.12,1,.56,.85000002,.5,2,2,1,0,1,0,0,6.4400001,6.3699999,6.3200002,4,216224,1374.526412213741,2015,3.869999997317791,0,1,1,0,1,0,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.070000172,-.11999989
0,1,-.12,0,.44999999,.95999998,.25,2,2,1,0,1,0,0,7.6100001,6.8200002,6.8800001,3,216210,616.6539726027397,2015,3.869999997317791,0,2,1,0,1,1,3.75,3.8419178,3.9890938,4.5,1,1,0,0,-.78999996,-.73000002
0,1,.71,0,.38999999,.97000003,.25,2,2,0,0,1,0,0,6.9099998,7.3000002,6.98,4,216898,1124.269230769231,2015,4.03999999165535,1,2,1,0,1,1,4.75,3.8419178,3.9890938,4.5,1,1,1,0,.39000034,.070000172
0,0,-.08,0,.25999999,.95999998,.5,2,1,1,0,1,0,0,7.7800002,6.71,6.29,4,216888,1374.526412213741,2015,4.079999998211861,1,2,1,0,0,0,4,3.8419178,3.9890938,4.5,1,1,1,0,-1.0700002,-1.4900002
0,1,-.09,0,.51999998,.94,.25,2,2,0,0,1,0,0,8.0299997,7.9200001,7.98,4,216764,616.6539726027397,2015,3.839999996125698,1,3,1,0,1,1,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.10999966,-.049999714
0,0,-.14,0,.38999999,.76999998,1,2,2,1,0,1,0,0,8.1999998,7.8699999,7.9299998,4,216430,559.157456445993,2015,3.889999993145466,1,1,1,0,1,1,3.75,3.8419178,3.9890938,4.5,1,1,1,0,-.32999992,-.26999998
0,1,.95,1,.69999999,.70999998,.5,2,2,0,0,1,0,0,6.4899998,6.4499998,6.48,4,216145,559.157456445993,2015,3.929999999701977,1,1,1,0,1,0,4.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.039999962,-.009999752
0,1,.48,1,.63,.77999997,.5,2,2,0,0,1,0,0,6.71,7.6500001,8.0100002,2,217252,711.3738938053098,2015,4.019999995827675,0,1,1,1,1,0,4.5,3.8419178,3.9890938,4.5,1,0,1,0,.94000006,1.3000002
0,1,.09,0,.44999999,.79000002,.25,2,2,0,0,1,0,0,7.9200001,7.77,8.0500002,4,215716,559.157456445993,2015,3.909999996423721,1,1,1,0,1,1,4,3.8419178,3.9890938,4.5,1,1,1,0,-.1500001,.13000011
0,0,.98,1,.31999999,.80000001,.25,2,2,0,0,1,0,0,7.0300002,7.23,6.9299998,4,216903,1124.269230769231,2015,3.899999998509884,1,1,1,0,1,1,4.8800001,3.8419178,3.9890938,4.5,1,1,1,0,.19999981,-.10000038
0,1,-.79,0,.55000001,.94999999,.5,2,1,1,0,1,0,0,7.1999998,7.27,7.27,4,215692,884.0944607843137,2015,4.03999999165535,1,1,1,0,0,1,3.25,3.8419178,3.9890938,4.5,1,1,1,0,.070000172,.070000172
1,0,.24,1,.68000001,.66000003,.25,2,2,0,0,1,0,0,7.4499998,7.6100001,7.8000002,4,215914,559.157456445993,2015,3.759999997913837,0,1,1,0,1,0,4,3.8419178,3.9890938,4.5,1,1,1,0,.16000032,.35000038
0,0,1.5,0,.5,.5,.25,2,2,0,0,1,0,0,7.2600002,7.02,6.7600002,2,215985,1339.754166666667,2015,3.839999996125698,0,2,1,1,1,1,5.3400002,3.8419178,3.9890938,4.5,1,0,1,0,-.24000025,-.5
0,1,.42,1,.52999997,.81999999,.5,2,2,1,0,1,0,0,6.5300002,6,6.4699998,4,216409,1751.022038834951,2015,4.079999998211861,1,1,1,0,1,1,4.5,3.8419178,3.9890938,4.5,1,1,1,0,-.53000021,-.06000042
0,1,-.15,0,.25999999,.95999998,.5,2,1,1,0,1,0,0,7.6999998,7.79,7.79,4,216186,1751.022038834951,2015,3.899999998509884,1,4,2,0,0,1,3.75,3.8419178,3.9890938,4.5,1,1,1,0,.090000153,.090000153
0,0,.24,1,.33000001,.79000002,.25,1,2,0,0,1,0,0,6.8299999,6.7199998,6.9400001,4,216400,2404.736933333333,2015,3.759999997913837,0,5,2,0,1,1,4,3.8419178,3.9890938,4.5,1,1,1,0,-.11000013,.11000013
0,1,.38,1,.44999999,.80000001,.25,2,2,0,0,1,0,0,7.3800001,6.9200001,6.9699998,4,215814,884.0944607843137,2015,3.869999997317791,0,2,1,0,1,0,4.25,3.8419178,3.9890938,4.5,1,1,1,0,-.46000004,-.41000032
1,0,.99,1,.34999999,.75,.5,2,2,1,0,1,0,0,7.8899999,7.52,7.5300002,4,217189,711.3738938053098,2015,3.889999993145466,1,2,2,0,1,1,4.8800001,3.8419178,3.9890938,4.5,1,1,1,0,-.36999989,-.35999966
